Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.0
7,1.0
8,1.0
9,1.0
10,2.0
11,2.0
12,2.0
13,2.0
14,2.0
15,3.0
16,3.0
17,3.0
18,3.0
19,4.0
20,4.0
21,5.0
22,5.0
23,6.0
24,6.0
25,6.0
26,6.0
27,6.0
28,6.0
29,6.0
30,6.0
31,6.0
32,6.0
33,6.0
34,7.0
35,8.0
36,8.0
37,8.0
38,9.0
39,9.0
40,9.0
41,10.0
42,10.0
43,12.0
44,12.0
45,13.0
46,15.0
47,15.0
48,16.0
49,17.0
50,17.0
51,17.0
52,17.0
53,17.0
54,17.0
55,17.0
56,17.0
57,18.0
58,18.0
59,18.0
60,18.0
61,18.0
62,18.0
63,19.0
64,20.0
65,20.0
66,20.0
67,20.0
68,20.0
69,20.0
70,20.0
71,20.0
72,20.0
73,20.0
74,21.0
75,21.0
76,21.0
77,21.0
78,21.0
79,21.0
80,22.0
81,22.0
82,23.0
83,25.0
84,25.0
85,25.0
86,25.0
87,25.0
88,26.0
89,26.0
90,26.0
91,26.0
92,27.0
93,28.0
94,29.0
95,29.0
96,29.0
97,30.0
98,30.0
99,30.0
